# Generated by LORRAX 0.1.0 at 2026-05-06 06:27:59 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH
# bispinor breakdown columns:
#   sigX_q   = Σ_X^B (0,0)-tile (charge channel)
#   sigX_T   = Σ_X^B summed over 9 transverse (i,j) tiles
#   VH_q     = Hartree μ_L=0 (charge channel)
#   VH_T     = Hartree Σ over μ_L∈{1,2,3} (transverse channels)

k-point 0:
----------------------------------------------------------------------------------------------------
n=71  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  571.333190              sigX_q=  -18.771870              sigX_T=-29163267.210685+ -0.000000i  VH_q=  571.333190              VH_T=   -0.000000            
n=72  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  574.030945              sigX_q=  -19.895085              sigX_T=-35403368.749629+  0.000000i  VH_q=  574.030945              VH_T=    0.000000            
n=73  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  574.030945              sigX_q=  -19.895085              sigX_T=-35403368.749629+  0.000000i  VH_q=  574.030945              VH_T=    0.000000            
n=74  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  588.888650              sigX_q=  -18.356640              sigX_T=-24320086.020810+  0.000000i  VH_q=  588.888650              VH_T=    0.000000            
n=75  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  588.888650              sigX_q=  -18.356640              sigX_T=-24320086.020810+  0.000000i  VH_q=  588.888650              VH_T=    0.000000            
n=76  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  543.514225              sigX_q=  -14.732176              sigX_T=-35773995.207964+  0.000000i  VH_q=  543.514225              VH_T=    0.000000            
n=77  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  543.514225              sigX_q=  -14.732176              sigX_T=-35773995.207964+  0.000000i  VH_q=  543.514225              VH_T=    0.000000            
n=78  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  537.329678              sigX_q=  -14.631191              sigX_T=-58934516.422637+  0.000000i  VH_q=  537.329678              VH_T=    0.000000            
n=79  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  537.329678              sigX_q=  -14.631191              sigX_T=-58934516.422637+  0.000000i  VH_q=  537.329678              VH_T=    0.000000            

k-point 1:
----------------------------------------------------------------------------------------------------
n=0   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  672.756007              sigX_q=  -48.677713              sigX_T=-49511462.954461+ -0.000000i  VH_q=  672.756006              VH_T=    0.000002            
n=1   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  672.756007              sigX_q=  -48.677713              sigX_T=-49511462.954461+ -0.000000i  VH_q=  672.756006              VH_T=    0.000002            
n=2   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  672.815765              sigX_q=  -48.676168              sigX_T=-50498871.944664+  0.000000i  VH_q=  672.815762              VH_T=    0.000002            
n=3   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  672.815765              sigX_q=  -48.676168              sigX_T=-50498871.944664+  0.000000i  VH_q=  672.815762              VH_T=    0.000002            
n=4   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  663.709134              sigX_q=  -41.212226              sigX_T=-119651317.828821+ -0.000000i  VH_q=  663.709068              VH_T=    0.000066            
n=5   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  663.709134              sigX_q=  -41.212226              sigX_T=-119651317.828821+ -0.000000i  VH_q=  663.709068              VH_T=    0.000066            
n=6   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  663.720219              sigX_q=  -41.199876              sigX_T=-120039605.194589+  0.000000i  VH_q=  663.720283              VH_T=   -0.000064            
n=7   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  663.720219              sigX_q=  -41.199876              sigX_T=-120039605.194589+  0.000000i  VH_q=  663.720283              VH_T=   -0.000064            
n=8   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  660.985016              sigX_q=  -40.452294              sigX_T=-27814029.921935+  0.000000i  VH_q=  660.989969              VH_T=   -0.004953            
n=9   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  660.985016              sigX_q=  -40.452294              sigX_T=-27814029.921935+  0.000000i  VH_q=  660.989969              VH_T=   -0.004953            
n=10  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  661.063575              sigX_q=  -40.444397              sigX_T=-27828470.981890+ -0.000000i  VH_q=  661.057179              VH_T=    0.006396            
n=11  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  661.063575              sigX_q=  -40.444397              sigX_T=-27828470.981890+ -0.000000i  VH_q=  661.057179              VH_T=    0.006396            
n=12  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  663.229478              sigX_q=  -41.065618              sigX_T=-65994436.480541+ -0.000000i  VH_q=  663.236060              VH_T=   -0.006582            
n=13  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  663.229478              sigX_q=  -41.065618              sigX_T=-65994436.480541+ -0.000000i  VH_q=  663.236060              VH_T=   -0.006582            
n=14  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  663.228275              sigX_q=  -41.046104              sigX_T=-67049577.377175+ -0.000000i  VH_q=  663.223134              VH_T=    0.005141            
n=15  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  663.228275              sigX_q=  -41.046104              sigX_T=-67049577.377175+ -0.000000i  VH_q=  663.223134              VH_T=    0.005141            
n=16  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  405.425287              sigX_q=  -19.378104              sigX_T=-304141.980409+ -0.000000i  VH_q=  405.424532              VH_T=    0.000756            
n=17  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  405.425287              sigX_q=  -19.378104              sigX_T=-304141.980409+ -0.000000i  VH_q=  405.424532              VH_T=    0.000756            
