n=22  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  425.282921+ -0.000578i  sigX_q=  -14.338757              sigX_T=   -0.011421              VH_q=  425.282921+ -0.000578i  VH_T=   -0.000000+  0.000000i
n=23  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  425.282921+ -0.000578i  sigX_q=  -14.338757              sigX_T=   -0.011421              VH_q=  425.282921+ -0.000578i  VH_T=   -0.000000+  0.000000i
n=24  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  464.519290+ -0.000712i  sigX_q=  -13.918503              sigX_T=   -0.018352              VH_q=  464.519290+ -0.000712i  VH_T=   -0.000000+  0.000000i
n=25  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  464.519290+ -0.000712i  sigX_q=  -13.918503              sigX_T=   -0.018352              VH_q=  464.519290+ -0.000712i  VH_T=   -0.000000+  0.000000i
n=26  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  484.988766+ -0.000776i  sigX_q=  -12.359770              sigX_T=   -0.015148              VH_q=  484.988766+ -0.000776i  VH_T=    0.000000+  0.000000i
n=27  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  484.988766+ -0.000776i  sigX_q=  -12.359770              sigX_T=   -0.015148              VH_q=  484.988766+ -0.000776i  VH_T=    0.000000+  0.000000i
n=28  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  460.386197+ -0.000730i  sigX_q=  -11.836640              sigX_T=   -0.023177              VH_q=  460.386197+ -0.000730i  VH_T=   -0.000000+ -0.000000i
n=29  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  460.386197+ -0.000730i  sigX_q=  -11.836640              sigX_T=   -0.023177              VH_q=  460.386197+ -0.000730i  VH_T=   -0.000000+ -0.000000i

k-point 8:
----------------------------------------------------------------------------------------------------
n=0   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  595.610827+  0.000456i  sigX_q=  -37.077798              sigX_T=   -0.022390              VH_q=  595.610827+  0.000456i  VH_T=   -0.000000+  0.000000i
n=1   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  595.610827+  0.000456i  sigX_q=  -37.077798              sigX_T=   -0.022390              VH_q=  595.610827+  0.000456i  VH_T=   -0.000000+  0.000000i
n=2   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  584.311167+  0.000745i  sigX_q=  -30.402797              sigX_T=   -0.049867              VH_q=  584.311167+  0.000745i  VH_T=   -0.000000+  0.000000i
n=3   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  584.441216+  0.000910i  sigX_q=  -30.442432              sigX_T=   -0.052222              VH_q=  584.441216+  0.000911i  VH_T=    0.000000+ -0.000000i
n=4   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  585.816892+ -0.000157i  sigX_q=  -30.005123              sigX_T=   -0.097467              VH_q=  585.816892+ -0.000156i  VH_T=    0.000000+ -0.000000i
n=5   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  586.332442+  0.000078i  sigX_q=  -30.084279              sigX_T=   -0.139552              VH_q=  586.332442+  0.000078i  VH_T=   -0.000000+  0.000000i
n=6   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  576.768080+  0.001247i  sigX_q=  -29.858286              sigX_T=   -0.165183              VH_q=  576.768082+  0.001247i  VH_T=   -0.000003+  0.000000i
n=7   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  577.032474+  0.001311i  sigX_q=  -29.885397              sigX_T=   -0.204255              VH_q=  577.032471+  0.001311i  VH_T=    0.000003+ -0.000000i
n=8   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  389.580932+  0.000307i  sigX_q=  -18.976859              sigX_T=   -0.010633              VH_q=  389.580931+  0.000307i  VH_T=    0.000000+  0.000000i
n=9   sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  379.192492+  0.000466i  sigX_q=  -18.984668              sigX_T=   -0.008630              VH_q=  379.192492+  0.000466i  VH_T=    0.000000+ -0.000000i
n=10  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  379.012012+  0.000466i  sigX_q=  -18.982273              sigX_T=   -0.009077              VH_q=  379.012012+  0.000466i  VH_T=   -0.000000+  0.000000i
n=11  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  388.655436+  0.000296i  sigX_q=  -19.000198              sigX_T=   -0.011426              VH_q=  388.655436+  0.000296i  VH_T=   -0.000000+  0.000000i
n=12  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  420.609091+ -0.000094i  sigX_q=  -15.010104              sigX_T=   -0.005140              VH_q=  420.609091+ -0.000094i  VH_T=   -0.000000+  0.000000i
n=13  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  422.056706+ -0.000093i  sigX_q=  -15.029168              sigX_T=   -0.005078              VH_q=  422.056706+ -0.000093i  VH_T=    0.000000+ -0.000000i
n=14  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  384.041142+ -0.000245i  sigX_q=  -14.469012              sigX_T=   -0.008532              VH_q=  384.041142+ -0.000245i  VH_T=    0.000000+  0.000000i
n=15  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  384.295473+ -0.000241i  sigX_q=  -14.461515              sigX_T=   -0.008679              VH_q=  384.295473+ -0.000241i  VH_T=    0.000000+ -0.000000i
n=16  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  395.298819+  0.000164i  sigX_q=  -13.172670              sigX_T=   -0.011427              VH_q=  395.298819+  0.000164i  VH_T=    0.000000+  0.000000i
n=17  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  393.675572+  0.000140i  sigX_q=  -13.202816              sigX_T=   -0.013086              VH_q=  393.675572+  0.000140i  VH_T=   -0.000000+ -0.000000i
n=18  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  371.196467+ -0.001007i  sigX_q=  -14.879119              sigX_T=   -0.018311              VH_q=  371.196467+ -0.001007i  VH_T=    0.000000+  0.000000i
n=19  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  374.558295+ -0.001019i  sigX_q=  -14.937209              sigX_T=   -0.016914              VH_q=  374.558295+ -0.001019i  VH_T=   -0.000000+ -0.000000i
n=20  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  348.590685+ -0.000512i  sigX_q=  -13.402669              sigX_T=   -0.020154              VH_q=  348.590685+ -0.000512i  VH_T=   -0.000000+ -0.000000i
n=21  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  348.455216+ -0.000507i  sigX_q=  -13.380472              sigX_T=   -0.020900              VH_q=  348.455216+ -0.000507i  VH_T=    0.000000+ -0.000000i
n=22  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  345.552261+ -0.000484i  sigX_q=  -14.749738              sigX_T=   -0.012509              VH_q=  345.552261+ -0.000485i  VH_T=    0.000000+  0.000000i
n=23  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  344.560126+ -0.000484i  sigX_q=  -14.717788              sigX_T=   -0.012268              VH_q=  344.560126+ -0.000484i  VH_T=   -0.000000+ -0.000000i
n=24  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  507.431204+ -0.000796i  sigX_q=  -14.553009              sigX_T=   -0.012422              VH_q=  507.431204+ -0.000796i  VH_T=   -0.000000+ -0.000000i
n=25  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  504.918125+ -0.000792i  sigX_q=  -14.406321              sigX_T=   -0.018878              VH_q=  504.918126+ -0.000792i  VH_T=   -0.000000+ -0.000000i
n=26  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  529.796599+ -0.000833i  sigX_q=  -12.711434              sigX_T=   -0.025638              VH_q=  529.796599+ -0.000833i  VH_T=    0.000000+  0.000000i
n=27  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  529.168166+ -0.000835i  sigX_q=  -12.703073              sigX_T=   -0.021894              VH_q=  529.168166+ -0.000835i  VH_T=   -0.000000+  0.000000i
n=28  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  404.929151+ -0.000636i  sigX_q=  -10.554085              sigX_T=   -0.010887              VH_q=  404.929151+ -0.000636i  VH_T=   -0.000000+ -0.000000i
n=29  sigSX=    0.000000              sigCOH=    0.000000              sigTOT=    0.000000              VH=  405.351854+ -0.000608i  sigX_q=  -10.573081              sigX_T=   -0.011272              VH_q=  405.351854+ -0.000608i  VH_T=    0.000000+  0.000000i
