# Generated by LORRAX unknown at 2026-07-21 06:19:27 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=74  sigX=   -3.083328              sigC=   -3.535338+-204.294282i  sigXC=   -6.618666+-204.294282i  VH=  283.283703+  0.000829i  Eo=   18.238654
n=75  sigX=   -3.083328              sigC=   -3.535338+-204.294282i  sigXC=   -6.618666+-204.294282i  VH=  283.283703+  0.000829i  Eo=   18.238654
n=76  sigX=   -2.200392              sigC=   -2.771786+  0.797933i  sigXC=   -4.972178+  0.797933i  VH=  181.428218+ -0.001522i  Eo=   20.596833
n=77  sigX=   -2.200392              sigC=   -2.771786+  0.797933i  sigXC=   -4.972178+  0.797933i  VH=  181.428218+ -0.001522i  Eo=   20.596833
n=78  sigX=   -1.927121              sigC=   -2.795966+-105.379595i  sigXC=   -4.723087+-105.379595i  VH=  153.812618+  0.000737i  Eo=   20.823270
n=79  sigX=   -1.927121              sigC=   -2.795966+-105.379595i  sigXC=   -4.723087+-105.379595i  VH=  153.812618+  0.000737i  Eo=   20.823270
n=80  sigX=   -1.925179              sigC=   -2.793073+104.675617i  sigXC=   -4.718253+104.675617i  VH=  153.315587+  0.000754i  Eo=   20.838623
n=81  sigX=   -1.925179              sigC=   -2.793073+104.675617i  sigXC=   -4.718253+104.675617i  VH=  153.315587+  0.000754i  Eo=   20.838623
n=82  sigX=   -1.074268              sigC=   -1.856207+ -0.388886i  sigXC=   -2.930475+ -0.388886i  VH=  104.540308+  0.000123i  Eo=   21.148651
n=83  sigX=   -1.074268              sigC=   -1.856207+ -0.388886i  sigXC=   -2.930475+ -0.388886i  VH=  104.540308+  0.000123i  Eo=   21.148651
n=84  sigX=   -1.544258              sigC=   -2.426056+  5.078176i  sigXC=   -3.970314+  5.078176i  VH=  145.436227+  0.001119i  Eo=   21.801451
n=85  sigX=   -1.544258              sigC=   -2.426056+  5.078176i  sigXC=   -3.970314+  5.078176i  VH=  145.436227+  0.001119i  Eo=   21.801451
n=86  sigX=   -2.986420              sigC=   -3.132251+-71.690492i  sigXC=   -6.118670+-71.690492i  VH=  244.275641+  0.000542i  Eo=   22.264416
n=87  sigX=   -2.986420              sigC=   -3.132251+-71.690492i  sigXC=   -6.118670+-71.690492i  VH=  244.275641+  0.000542i  Eo=   22.264416
n=88  sigX=   -2.984364              sigC=   -3.120330+ 92.579679i  sigXC=   -6.104694+ 92.579679i  VH=  241.673668+  0.000659i  Eo=   22.311075
n=89  sigX=   -2.984364              sigC=   -3.120330+ 92.579679i  sigXC=   -6.104694+ 92.579679i  VH=  241.673668+  0.000659i  Eo=   22.311075
n=90  sigX=   -1.791138              sigC=   -2.583333+ -0.164331i  sigXC=   -4.374471+ -0.164331i  VH=  147.151221+ -0.001966i  Eo=   22.988316
