# Generated by LORRAX unknown at 2026-07-21 04:44:03 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=64  sigX=   -3.195140              sigC=   -3.808678+-8927.796321i  sigXC=   -7.003817+-8927.796321i  VH=  221.580956  Eo=   14.782137
n=65  sigX=   -3.166411              sigC=   -3.743064+-8114.675333i  sigXC=   -6.909475+-8114.675333i  VH=  219.806235  Eo=   14.823548
n=66  sigX=   -3.457531              sigC=   -4.156503+-60121.148970i  sigXC=   -7.614034+-60121.148970i  VH=  267.201525+ -0.000000i  Eo=   15.868746
n=67  sigX=   -3.486676              sigC=   -4.255017+-49374.204260i  sigXC=   -7.741693+-49374.204260i  VH=  270.108990+ -0.000000i  Eo=   15.902544
n=68  sigX=   -3.006390              sigC=   -3.437776+-62661.907100i  sigXC=   -6.444166+-62661.907100i  VH=  219.742543  Eo=   16.231157
n=69  sigX=   -2.993180              sigC=   -3.433589+-59193.777910i  sigXC=   -6.426770+-59193.777910i  VH=  217.762436  Eo=   16.237852
n=70  sigX=   -3.320410              sigC=   -4.286261+-87079.893347i  sigXC=   -7.606671+-87079.893347i  VH=  225.201229+  0.000000i  Eo=   16.957421
n=71  sigX=   -3.348468              sigC=   -4.320538+-84645.935707i  sigXC=   -7.669006+-84645.935707i  VH=  228.411702+  0.000000i  Eo=   16.962776
n=72  sigX=   -3.174376              sigC=   -6.926287+10414.696912i  sigXC=  -10.100663+10414.696912i  VH=  243.820092  Eo=   17.403839
n=73  sigX=   -3.154804              sigC=   -6.600537+1063.394417i  sigXC=   -9.755341+1063.394417i  VH=  244.562682  Eo=   17.455888
n=74  sigX=   -2.503335              sigC=   -7.013128+63340.869544i  sigXC=   -9.516463+63340.869544i  VH=  232.934155  Eo=   17.926362
n=75  sigX=   -2.480534              sigC=   -6.822296+68005.432707i  sigXC=   -9.302831+68005.432707i  VH=  230.983227  Eo=   17.928259
n=76  sigX=   -1.926896              sigC=   -0.549359+-30837.790977i  sigXC=   -2.476255+-30837.790977i  VH=  148.590387+ -0.000000i  Eo=   18.305841
n=77  sigX=   -1.924311              sigC=   -0.537241+-31794.957897i  sigXC=   -2.461552+-31794.957897i  VH=  148.163772+ -0.000000i  Eo=   18.308607
n=78  sigX=   -2.577288              sigC=   -3.530909+50518.486768i  sigXC=   -6.108197+50518.486768i  VH=  220.082643  Eo=   19.025700
n=79  sigX=   -2.563900              sigC=   -3.485069+48328.474497i  sigXC=   -6.048969+48328.474497i  VH=  218.854846  Eo=   19.025796
n=80  sigX=   -2.434844              sigC=   -8.317074+-20645.623680i  sigXC=  -10.751918+-20645.623680i  VH=  225.705961+ -0.000000i  Eo=   19.939298
n=81  sigX=   -2.432026              sigC=   -8.367440+-23012.324905i  sigXC=  -10.799466+-23012.324905i  VH=  225.148912+ -0.000000i  Eo=   19.940026
n=82  sigX=   -2.474401              sigC=   -0.868424+26424.124035i  sigXC=   -3.342825+26424.124035i  VH=  235.911830+  0.000000i  Eo=   19.999129
n=83  sigX=   -2.470066              sigC=   -0.866665+23451.116570i  sigXC=   -3.336731+23451.116570i  VH=  235.318414+  0.000000i  Eo=   20.005189
n=84  sigX=   -1.761098              sigC=   -2.053911+28091.033718i  sigXC=   -3.815010+28091.033718i  VH=  190.243505+ -0.000000i  Eo=   21.135556
n=85  sigX=   -1.758678              sigC=   -2.057831+29381.597493i  sigXC=   -3.816509+29381.597493i  VH=  189.501334+ -0.000000i  Eo=   21.153865
n=86  sigX=   -2.766243              sigC=   -2.163758+81275.257087i  sigXC=   -4.930001+81275.257087i  VH=  263.940707+  0.000000i  Eo=   21.528363
n=87  sigX=   -2.771309              sigC=   -2.152331+80046.300452i  sigXC=   -4.923641+80046.300452i  VH=  264.815775+  0.000000i  Eo=   21.532887
n=88  sigX=   -2.912296              sigC=   -7.191360+61978.322323i  sigXC=  -10.103656+61978.322323i  VH=  265.294428+  0.000000i  Eo=   22.096341
n=89  sigX=   -2.906289              sigC=   -7.248193+64185.416567i  sigXC=  -10.154482+64185.416567i  VH=  264.524252+  0.000000i  Eo=   22.098266
n=90  sigX=   -2.098254              sigC=   -2.621545+33852.981576i  sigXC=   -4.719798+33852.981576i  VH=  195.398982+ -0.000000i  Eo=   22.640343
n=91  sigX=   -2.088711              sigC=   -2.606400+32754.754926i  sigXC=   -4.695111+32754.754926i  VH=  194.614807+ -0.000000i  Eo=   22.645730
n=92  sigX=   -2.164464              sigC=   -4.819007+34037.583627i  sigXC=   -6.983471+34037.583627i  VH=  228.309443  Eo=   22.798636
n=93  sigX=   -2.183686              sigC=   -4.823297+38227.929473i  sigXC=   -7.006983+38227.929473i  VH=  229.483736  Eo=   22.799415
n=94  sigX=   -2.360771              sigC=    1.878852+97684.976905i  sigXC=   -0.481919+97684.976905i  VH=  216.004292+ -0.000000i  Eo=   23.679972
n=95  sigX=   -2.349449              sigC=    1.914476+97848.645068i  sigXC=   -0.434973+97848.645068i  VH=  214.390913+ -0.000000i  Eo=   23.683933
n=96  sigX=   -2.800359              sigC=   -3.392058+11737.527927i  sigXC=   -6.192417+11737.527927i  VH=  278.577609  Eo=   23.952070
n=97  sigX=   -2.800813              sigC=   -3.432790+12262.739857i  sigXC=   -6.233603+12262.739857i  VH=  277.780725  Eo=   23.979219
n=98  sigX=   -2.248145              sigC=   -0.582266+-45604.326732i  sigXC=   -2.830411+-45604.326732i  VH=  240.539281  Eo=   24.160320
n=99  sigX=   -2.250567              sigC=   -0.557992+-46591.940726i  sigXC=   -2.808559+-46591.940726i  VH=  240.854833  Eo=   24.160687

k-point 9:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.338153              sigC=   36.901193+-874.732821i  sigXC=   -2.436959+-874.732821i  VH=  592.386699+  0.000000i  Eo=  -65.468366
n=1   sigX=  -39.338153              sigC=   36.901193+-874.732821i  sigXC=   -2.436959+-874.732821i  VH=  592.386699+  0.000000i  Eo=  -65.468363
n=2   sigX=  -33.220473              sigC=  -16.337889+150096.253918i  sigXC=  -49.558362+150096.253918i  VH=  585.115690  Eo=  -42.219225
n=3   sigX=  -33.254767              sigC=  -16.627993+-77934.949093i  sigXC=  -49.882760+-77934.949093i  VH=  584.898364  Eo=  -42.204416
n=4   sigX=  -32.562179              sigC=   -7.367483+86383.599204i  sigXC=  -39.929662+86383.599204i  VH=  583.778602  Eo=  -39.715679
n=5   sigX=  -32.597819              sigC=  -12.091204+-107104.376653i  sigXC=  -44.689022+-107104.376653i  VH=  582.483875  Eo=  -39.696202
n=6   sigX=  -32.585797+  0.000000i  sigC=  -25.056353+1779.628203i  sigXC=  -57.642150+1779.628203i  VH=  580.319270  Eo=  -39.570622
n=7   sigX=  -32.587963+ -0.000000i  sigC=  -20.533091+-9536.705095i  sigXC=  -53.121054+-9536.705095i  VH=  581.327941  Eo=  -39.568904
n=8   sigX=  -21.717349              sigC=    5.848049+-25549.061917i  sigXC=  -15.869300+-25549.061917i  VH=  382.743811  Eo=  -17.545459
n=9   sigX=  -21.727254              sigC=    5.867751+-29144.019942i  sigXC=  -15.859504+-29144.019942i  VH=  382.045968  Eo=  -17.506052
n=10  sigX=  -21.686392              sigC=    6.162032+-8614.888467i  sigXC=  -15.524360+-8614.888467i  VH=  373.026767  Eo=  -17.368638
n=11  sigX=  -21.684798              sigC=    6.115554+-8418.753192i  sigXC=  -15.569244+-8418.753192i  VH=  372.932184  Eo=  -17.365581
n=12  sigX=  -17.290239              sigC=    4.730713+-24964.499053i  sigXC=  -12.559526+-24964.499053i  VH=  399.665623  Eo=  -10.630585
n=13  sigX=  -17.300782              sigC=    4.787312+-25207.495633i  sigXC=  -12.513469+-25207.495633i  VH=  399.338598  Eo=  -10.619144
n=14  sigX=  -17.541576              sigC=    2.492987+-1645.719508i  sigXC=  -15.048589+-1645.719508i  VH=  402.697753+  0.000000i  Eo=  -10.254310
n=15  sigX=  -17.543046              sigC=    2.466422+2944.379920i  sigXC=  -15.076624+2944.379920i  VH=  403.497701+  0.000000i  Eo=  -10.244388
n=16  sigX=  -17.495474              sigC=    8.608815+19207.741385i  sigXC=   -8.886659+19207.741385i  VH=  384.347005  Eo=   -9.147465
n=17  sigX=  -17.542092              sigC=    8.845211+20610.847144i  sigXC=   -8.696882+20610.847144i  VH=  386.963303  Eo=   -9.142129
n=18  sigX=  -17.377259              sigC=    2.898875+15713.327005i  sigXC=  -14.478383+15713.327005i  VH=  388.266475  Eo=   -8.577062
n=19  sigX=  -17.380970              sigC=    2.904288+24865.350044i  sigXC=  -14.476682+24865.350044i  VH=  388.117072  Eo=   -8.560046
n=20  sigX=  -16.264633              sigC=    5.924027+13569.308900i  sigXC=  -10.340606+13569.308900i  VH=  383.062859  Eo=   -7.703408
n=21  sigX=  -16.276906              sigC=    6.065490+20923.772091i  sigXC=  -10.211416+20923.772091i  VH=  382.814532  Eo=   -7.638031
n=22  sigX=  -16.891818              sigC=    1.008893+98931.572259i  sigXC=  -15.882925+98931.572259i  VH=  332.002244+ -0.000000i  Eo=   -7.117239
n=23  sigX=  -16.866789              sigC=    1.103222+98067.657311i  sigXC=  -15.763567+98067.657311i  VH=  332.762153+ -0.000000i  Eo=   -7.105359
n=24  sigX=  -16.918189              sigC=   12.795175+13981.698067i  sigXC=   -4.123015+13981.698067i  VH=  482.553189  Eo=   -5.867656
n=25  sigX=  -16.759032              sigC=   13.958290+8105.589332i  sigXC=   -2.800743+8105.589332i  VH=  480.949394  Eo=   -5.764843
n=26  sigX=  -12.682701              sigC= -110.085013+-91780.696365i  sigXC= -122.767714+-91780.696365i  VH=  489.046172  Eo=   -3.108350
n=27  sigX=  -12.564472              sigC=  -97.063477+-86255.344552i  sigXC= -109.627949+-86255.344552i  VH=  482.765877  Eo=   -3.088701
n=28  sigX=  -12.809487              sigC=  -50.224610+-79874.841038i  sigXC=  -63.034098+-79874.841038i  VH=  523.218405  Eo=   -2.527624
n=29  sigX=  -12.563851              sigC=  -40.740856+-87076.554398i  sigXC=  -53.304708+-87076.554398i  VH=  517.960862  Eo=   -2.424766
n=30  sigX=  -10.773098              sigC=   -4.252791+-72721.499263i  sigXC=  -15.025889+-72721.499263i  VH=  422.367358+ -0.000000i  Eo=   -2.018792
n=31  sigX=  -10.797551              sigC=   -3.978201+-70425.421946i  sigXC=  -14.775752+-70425.421946i  VH=  424.668995+ -0.000000i  Eo=   -2.013997
n=32  sigX=  -10.852334              sigC=   -2.174956+61900.983913i  sigXC=  -13.027291+61900.983913i  VH=  444.876147  Eo=   -0.900245
n=33  sigX=  -10.844621              sigC=   -2.164513+61586.294671i  sigXC=  -13.009134+61586.294671i  VH=  447.030751  Eo=   -0.871182
n=34  sigX=   -6.608560              sigC=   -6.953911+76725.534027i  sigXC=  -13.562471+76725.534027i  VH=  348.106534  Eo=    1.945959
n=35  sigX=   -6.546116              sigC=   -6.863953+81186.698615i  sigXC=  -13.410069+81186.698615i  VH=  344.805061+ -0.000000i  Eo=    1.983576
n=36  sigX=   -5.714820              sigC=   -5.094663+83958.272529i  sigXC=  -10.809482+83958.272529i  VH=  334.233183  Eo=    3.821248
n=37  sigX=   -5.665150              sigC=   -4.903361+29392.335388i  sigXC=  -10.568511+29392.335388i  VH=  326.606214  Eo=    3.848374
n=38  sigX=   -5.690218              sigC=   -4.968101+41772.078251i  sigXC=  -10.658319+41772.078251i  VH=  328.953078  Eo=    3.878466
n=39  sigX=   -5.715261              sigC=   -5.071488+92925.029194i  sigXC=  -10.786750+92925.029194i  VH=  335.518983  Eo=    3.888878
n=40  sigX=   -5.500905              sigC=  -11.575057+41272.134960i  sigXC=  -17.075961+41272.134960i  VH=  317.665962  Eo=    4.941531
n=41  sigX=   -5.582037              sigC=  -11.713142+43808.270338i  sigXC=  -17.295179+43808.270338i  VH=  322.648511  Eo=    4.945480
n=42  sigX=   -5.123484              sigC=   -1.034913+-106106.231453i  sigXC=   -6.158397+-106106.231453i  VH=  262.743214  Eo=    5.062530
n=43  sigX=   -5.126988              sigC=   -1.316344+-105538.337222i  sigXC=   -6.443332+-105538.337222i  VH=  263.150015  Eo=    5.065575
n=44  sigX=   -6.025424              sigC=  -19.767543+86948.766566i  sigXC=  -25.792966+86948.766566i  VH=  326.348476+  0.000000i  Eo=    5.970855
n=45  sigX=   -6.017598              sigC=  -20.087358+86982.635989i  sigXC=  -26.104956+86982.635989i  VH=  325.159271+  0.000000i  Eo=    5.985585
n=46  sigX=   -4.146569              sigC=   -7.726586+-28471.407191i  sigXC=  -11.873154+-28471.407191i  VH=  227.163311  Eo=    7.712103
n=47  sigX=   -4.140472              sigC=   -7.694609+-31175.082481i  sigXC=  -11.835081+-31175.082481i  VH=  226.952830  Eo=    7.716249
n=48  sigX=   -5.098252              sigC=   -6.806353+91762.289428i  sigXC=  -11.904605+91762.289428i  VH=  308.638409  Eo=    8.225857
n=49  sigX=   -5.099009              sigC=   -6.723838+94350.692631i  sigXC=  -11.822847+94350.692631i  VH=  308.639574  Eo=    8.236303
n=50  sigX=   -4.348430              sigC=   -5.334499+38365.902472i  sigXC=   -9.682929+38365.902472i  VH=  247.843363  Eo=    9.059446
n=51  sigX=   -4.358431              sigC=   -5.359648+40974.351710i  sigXC=   -9.718079+40974.351710i  VH=  249.277667  Eo=    9.065216
n=52  sigX=   -4.735820              sigC=    3.373101+-110633.055365i  sigXC=   -1.362719+-110633.055365i  VH=  254.461198  Eo=    9.639265
n=53  sigX=   -4.725189              sigC=    3.423628+-109461.553033i  sigXC=   -1.301562+-109461.553033i  VH=  253.457618  Eo=    9.642212
n=54  sigX=   -3.739446              sigC=   -9.983634+-41072.484853i  sigXC=  -13.723080+-41072.484853i  VH=  225.964320  Eo=   10.407414
n=55  sigX=   -3.774767              sigC=  -10.002561+-32556.055800i  sigXC=  -13.777328+-32556.055800i  VH=  229.805968  Eo=   10.439783
n=56  sigX=   -3.278237              sigC=   -7.260009+-57456.382515i  sigXC=  -10.538246+-57456.382515i  VH=  200.245874+  0.000000i  Eo=   11.974969
n=57  sigX=   -3.333899              sigC=   -7.698057+-56329.075468i  sigXC=  -11.031957+-56329.075468i  VH=  204.985311+  0.000000i  Eo=   11.982246
n=58  sigX=   -2.929595              sigC=   -0.668612+-72724.208875i  sigXC=   -3.598207+-72724.208875i  VH=  160.405784  Eo=   13.134243
n=59  sigX=   -2.938089              sigC=   -0.875763+-70335.189808i  sigXC=   -3.813853+-70335.189808i  VH=  162.788469  Eo=   13.137581
n=60  sigX=   -3.297903              sigC=   -5.849861+-36026.582846i  sigXC=   -9.147764+-36026.582846i  VH=  243.333772  Eo=   13.174720
n=61  sigX=   -3.319107              sigC=   -5.952938+-38412.547431i  sigXC=   -9.272045+-38412.547431i  VH=  249.444133  Eo=   13.179388
n=62  sigX=   -3.421710              sigC=   -3.202255+173710.222886i  sigXC=   -6.623964+173710.222886i  VH=  205.795380+  0.000000i  Eo=   14.314042
n=63  sigX=   -3.420418              sigC=   -3.204261+175094.298457i  sigXC=   -6.624679+175094.298457i  VH=  205.575529+  0.000000i  Eo=   14.317398
n=64  sigX=   -3.195140              sigC=   -3.158533+-7179.917822i  sigXC=   -6.353673+-7179.917822i  VH=  221.581106+  0.000000i  Eo=   14.782155
n=65  sigX=   -3.166411              sigC=   -2.963044+-5887.940950i  sigXC=   -6.129455+-5887.940950i  VH=  219.806318+  0.000000i  Eo=   14.823564
n=66  sigX=   -3.457542              sigC=   -5.623870+4956.406224i  sigXC=   -9.081413+4956.406224i  VH=  267.202633  Eo=   15.868750
n=67  sigX=   -3.486687              sigC=   -5.812778+9663.134090i  sigXC=   -9.299465+9663.134090i  VH=  270.109979  Eo=   15.902549
n=68  sigX=   -3.006362              sigC=   -3.946542+-40094.250530i  sigXC=   -6.952904+-40094.250530i  VH=  219.738904  Eo=   16.231173
n=69  sigX=   -2.993152              sigC=   -3.938222+-38323.160593i  sigXC=   -6.931374+-38323.160593i  VH=  217.758812  Eo=   16.237868
n=70  sigX=   -3.320435              sigC=   -3.702514+-96774.380224i  sigXC=   -7.022949+-96774.380224i  VH=  225.205188+  0.000000i  Eo=   16.957432
n=71  sigX=   -3.348493              sigC=   -3.764432+-97653.700007i  sigXC=   -7.112924+-97653.700007i  VH=  228.415641+  0.000000i  Eo=   16.962787
n=72  sigX=   -3.174355              sigC=   -7.342629+11256.526209i  sigXC=  -10.516983+11256.526209i  VH=  243.817456  Eo=   17.403842
n=73  sigX=   -3.154780              sigC=   -7.028262+5297.002721i  sigXC=  -10.183042+5297.002721i  VH=  244.559768  Eo=   17.455890
n=74  sigX=   -2.503372              sigC=   -4.393110+12576.454232i  sigXC=   -6.896482+12576.454232i  VH=  232.938154  Eo=   17.926375
n=75  sigX=   -2.480569              sigC=   -4.181630+17322.696421i  sigXC=   -6.662199+17322.696421i  VH=  230.986932  Eo=   17.928272
n=76  sigX=   -1.926895              sigC=   -3.081468+-4113.778205i  sigXC=   -5.008362+-4113.778205i  VH=  148.590386+ -0.000000i  Eo=   18.305844
n=77  sigX=   -1.924310              sigC=   -3.018902+-4988.210362i  sigXC=   -4.943212+-4988.210362i  VH=  148.163758+ -0.000000i  Eo=   18.308611
n=78  sigX=   -2.577282              sigC=   -3.094640+9816.737698i  sigXC=   -5.671922+9816.737698i  VH=  220.082440+ -0.000000i  Eo=   19.025700
n=79  sigX=   -2.563893              sigC=   -3.085746+8455.289272i  sigXC=   -5.649638+8455.289272i  VH=  218.854583+ -0.000000i  Eo=   19.025795
n=80  sigX=   -2.434843              sigC=  -10.210513+-5266.647635i  sigXC=  -12.645356+-5266.647635i  VH=  225.705866  Eo=   19.939293
n=81  sigX=   -2.432026              sigC=  -10.309035+-8236.291785i  sigXC=  -12.741061+-8236.291785i  VH=  225.148835  Eo=   19.940021
n=82  sigX=   -2.474406              sigC=   -1.681866+251.108876i  sigXC=   -4.156272+251.108876i  VH=  235.912234+ -0.000000i  Eo=   19.999146
n=83  sigX=   -2.470071              sigC=   -1.676472+-1362.714462i  sigXC=   -4.146543+-1362.714462i  VH=  235.318784+ -0.000000i  Eo=   20.005207
n=84  sigX=   -1.761097              sigC=   -1.301374+28304.935771i  sigXC=   -3.062471+28304.935771i  VH=  190.242763  Eo=   21.135551
n=85  sigX=   -1.758677              sigC=   -1.285996+30188.799640i  sigXC=   -3.044673+30188.799640i  VH=  189.500616  Eo=   21.153859
n=86  sigX=   -2.766247              sigC=    1.199468+103387.501611i  sigXC=   -1.566779+103387.501611i  VH=  263.940651  Eo=   21.528329
n=87  sigX=   -2.771313              sigC=    1.214956+100537.146834i  sigXC=   -1.556358+100537.146834i  VH=  264.815748  Eo=   21.532853
n=88  sigX=   -2.912310              sigC=   -8.238340+10519.198711i  sigXC=  -11.150649+10519.198711i  VH=  265.295916  Eo=   22.096328
n=89  sigX=   -2.906303              sigC=   -8.335623+12710.326378i  sigXC=  -11.241926+12710.326378i  VH=  264.525740  Eo=   22.098253
n=90  sigX=   -2.098256              sigC=   -1.215097+34845.531392i  sigXC=   -3.313353+34845.531392i  VH=  195.399620  Eo=   22.640336
n=91  sigX=   -2.088714              sigC=   -1.169944+33973.991439i  sigXC=   -3.258657+33973.991439i  VH=  194.615449  Eo=   22.645723
n=92  sigX=   -2.164449              sigC=   -5.088408+20453.280794i  sigXC=   -7.252857+20453.280794i  VH=  228.307910  Eo=   22.798622
n=93  sigX=   -2.183671              sigC=   -5.122598+26847.735228i  sigXC=   -7.306269+26847.735228i  VH=  229.482218  Eo=   22.799400
n=94  sigX=   -2.360779              sigC=   -1.038479+78634.945119i  sigXC=   -3.399258+78634.945119i  VH=  216.004982+ -0.000000i  Eo=   23.679958
n=95  sigX=   -2.349459              sigC=   -0.946998+79935.346509i  sigXC=   -3.296457+79935.346509i  VH=  214.391802+ -0.000000i  Eo=   23.683919
n=96  sigX=   -2.800371              sigC=   -3.645436+10848.400119i  sigXC=   -6.445806+10848.400119i  VH=  278.578727  Eo=   23.952064
n=97  sigX=   -2.800825              sigC=   -3.688435+11690.335429i  sigXC=   -6.489259+11690.335429i  VH=  277.781825  Eo=   23.979212
n=98  sigX=   -2.248130              sigC=    0.641194+-17466.881256i  sigXC=   -1.606936+-17466.881256i  VH=  240.537410+ -0.000000i  Eo=   24.160332
n=99  sigX=   -2.250552              sigC=    0.626393+-17795.102291i  sigXC=   -1.624159+-17795.102291i  VH=  240.852939+ -0.000000i  Eo=   24.160700

k-point 10:
----------------------------------------------------------------------------------------------------
n=0   sigX=  -39.345181              sigC=   21.017381+-27703.276017i  sigXC=  -18.327799+-27703.276017i  VH=  592.130587  Eo=  -65.453770
n=1   sigX=  -39.345181              sigC=   21.017381+-27703.276017i  sigXC=  -18.327799+-27703.276017i  VH=  592.130587  Eo=  -65.453768
n=2   sigX=  -33.222587              sigC=  -19.910327+108641.644922i  sigXC=  -53.132914+108641.644922i  VH=  584.907022  Eo=  -42.170481
n=3   sigX=  -33.240359              sigC=  -19.310472+-51706.961739i  sigXC=  -52.550831+-51706.961739i  VH=  584.842094  Eo=  -42.163240
n=4   sigX=  -32.579935              sigC=  -22.412782+3402.955700i  sigXC=  -54.992717+3402.955700i  VH=  580.963642  Eo=  -39.636360
n=5   sigX=  -32.584670              sigC=  -25.891309+-9845.558995i  sigXC=  -58.475979+-9845.558995i  VH=  580.132803  Eo=  -39.634236
n=6   sigX=  -32.570458              sigC=  -13.198742+64258.475289i  sigXC=  -45.769200+64258.475289i  VH=  583.538142  Eo=  -39.534291
n=7   sigX=  -32.585508              sigC=   -8.873701+-60560.744629i  sigXC=  -41.459209+-60560.744629i  VH=  584.258786+  0.000000i  Eo=  -39.525881
n=8   sigX=  -21.662251              sigC=    6.742228+-19013.900467i  sigXC=  -14.920023+-19013.900467i  VH=  379.584294+ -0.000000i  Eo=  -18.334010
n=9   sigX=  -21.664620              sigC=    6.785914+-18994.561671i  sigXC=  -14.878706+-18994.561671i  VH=  379.254671+ -0.000000i  Eo=  -18.318231
n=10  sigX=  -21.591675              sigC=    5.846957+-10872.616960i  sigXC=  -15.744717+-10872.616960i  VH=  361.216214  Eo=  -17.722536
n=11  sigX=  -21.590932              sigC=    5.859095+-11806.520073i  sigXC=  -15.731838+-11806.520073i  VH=  361.157417  Eo=  -17.721166
n=12  sigX=  -17.684450              sigC=   12.808095+-42562.820050i  sigXC=   -4.876354+-42562.820050i  VH=  420.697886  Eo=  -10.245735
n=13  sigX=  -17.713416              sigC=   12.832859+-40737.226433i  sigXC=   -4.880556+-40737.226433i  VH=  422.050844  Eo=  -10.220717
n=14  sigX=  -16.905122              sigC=    7.013882+-60645.204084i  sigXC=   -9.891240+-60645.204084i  VH=  397.616200  Eo=   -9.056407
n=15  sigX=  -16.954609              sigC=    6.679423+-59953.857722i  sigXC=  -10.275186+-59953.857722i  VH=  399.070812  Eo=   -9.046129
n=16  sigX=  -17.327639              sigC=   -2.812249+65958.704466i  sigXC=  -20.139888+65958.704466i  VH=  403.817920+  0.000000i  Eo=   -9.017569
n=17  sigX=  -17.254793              sigC=   -2.537075+66277.914151i  sigXC=  -19.791869+66277.914151i  VH=  402.488873+  0.000000i  Eo=   -8.988062
n=18  sigX=  -17.638685              sigC=    3.681149+6348.777460i  sigXC=  -13.957536+6348.777460i  VH=  413.400161+ -0.000000i  Eo=   -8.542474
n=19  sigX=  -17.584828              sigC=    3.553690+7605.600727i  sigXC=  -14.031137+7605.600727i  VH=  411.025489+ -0.000000i  Eo=   -8.516204
n=20  sigX=  -16.955614              sigC=    6.848885+-34057.929408i  sigXC=  -10.106729+-34057.929408i  VH=  426.326416  Eo=   -7.289162
n=21  sigX=  -16.931235              sigC=    6.684632+-29606.074128i  sigXC=  -10.246603+-29606.074128i  VH=  425.489553  Eo=   -7.213013
n=22  sigX=  -16.405959              sigC=    1.873056+83356.060378i  sigXC=  -14.532903+83356.060378i  VH=  328.516388  Eo=   -6.417986
n=23  sigX=  -16.348959              sigC=    1.716490+83567.644759i  sigXC=  -14.632469+83567.644759i  VH=  326.790312  Eo=   -6.383177
n=24  sigX=  -17.433739              sigC=   16.494165+37337.169825i  sigXC=   -0.939574+37337.169825i  VH=  469.384778  Eo=   -6.168057
n=25  sigX=  -17.374605              sigC=   17.305368+39827.922925i  sigXC=   -0.069238+39827.922925i  VH=  472.341473  Eo=   -6.099043
n=26  sigX=  -11.360278              sigC=  -17.374297+-60477.658174i  sigXC=  -28.734575+-60477.658174i  VH=  429.276411  Eo=   -3.445813
n=27  sigX=  -11.223094              sigC=  -23.813383+-48596.225763i  sigXC=  -35.036477+-48596.225763i  VH=  428.196875  Eo=   -3.384031
n=28  sigX=  -12.217712+  0.000000i  sigC=  -71.248930+-65704.872040i  sigXC=  -83.466642+-65704.872040i  VH=  474.870465+ -0.000000i  Eo=   -2.847929
n=29  sigX=  -12.132007              sigC=  -72.968132+-48077.942286i  sigXC=  -85.100138+-48077.942286i  VH=  472.636984+ -0.000000i  Eo=   -2.831975
n=30  sigX=  -11.233914              sigC=    0.140257+15390.623865i  sigXC=  -11.093657+15390.623865i  VH=  451.610331  Eo=   -2.645257
n=31  sigX=  -11.154789              sigC=    1.898996+8995.160899i  sigXC=   -9.255792+8995.160899i  VH=  450.829610  Eo=   -2.592549
n=32  sigX=  -11.204751              sigC=   -5.768614+-107416.600154i  sigXC=  -16.973366+-107416.600154i  VH=  427.445300  Eo=   -1.170746
n=33  sigX=  -11.167129              sigC=   -5.862772+-118104.033163i  sigXC=  -17.029901+-118104.033163i  VH=  427.364086  Eo=   -1.137569
n=34  sigX=   -6.737456              sigC=   -5.899477+28946.797404i  sigXC=  -12.636933+28946.797404i  VH=  373.923105+ -0.000000i  Eo=    3.626558
n=35  sigX=   -6.725544              sigC=   -5.710797+22405.604588i  sigXC=  -12.436342+22405.604588i  VH=  372.700814+ -0.000000i  Eo=    3.659790
n=36  sigX=   -4.945859              sigC=   -2.894920+10661.847497i  sigXC=   -7.840780+10661.847497i  VH=  291.786843  Eo=    4.108825
n=37  sigX=   -4.945884              sigC=   -2.747188+8928.503818i  sigXC=   -7.693072+8928.503818i  VH=  292.395198  Eo=    4.114094
n=38  sigX=   -4.685830              sigC=  -13.449485+99974.727438i  sigXC=  -18.135315+99974.727438i  VH=  243.331976  Eo=    4.242546
n=39  sigX=   -4.665384              sigC=  -13.701755+88108.104830i  sigXC=  -18.367139+88108.104830i  VH=  238.236041  Eo=    4.333528
n=40  sigX=   -6.452615              sigC=   -7.198139+125930.776685i  sigXC=  -13.650754+125930.776685i  VH=  376.063315  Eo=    4.972503
n=41  sigX=   -6.398557              sigC=   -7.025997+118414.102435i  sigXC=  -13.424554+118414.102435i  VH=  369.704201  Eo=    4.977818
n=42  sigX=   -4.481456              sigC=   -3.698884+2486.173004i  sigXC=   -8.180340+2486.173004i  VH=  243.832736  Eo=    5.116611
n=43  sigX=   -4.423040              sigC=   -3.590592+-1725.601009i  sigXC=   -8.013632+-1725.601009i  VH=  239.369335  Eo=    5.119130
n=44  sigX=   -6.225171              sigC=  -42.346030+308024.191069i  sigXC=  -48.571201+308024.191069i  VH=  372.108191  Eo=    6.377226
n=45  sigX=   -6.259633              sigC=  -45.235085+334458.917810i  sigXC=  -51.494718+334458.917810i  VH=  367.484659  Eo=    6.460976
n=46  sigX=   -5.312411              sigC=   -8.510917+-23086.081487i  sigXC=  -13.823328+-23086.081487i  VH=  293.126027  Eo=    6.974872
n=47  sigX=   -5.394369              sigC=   -8.318090+-14774.518633i  sigXC=  -13.712459+-14774.518633i  VH=  292.688733  Eo=    7.009344
n=48  sigX=   -5.249176              sigC=   -9.304428+-36818.310899i  sigXC=  -14.553604+-36818.310899i  VH=  297.301180  Eo=    7.026518
n=49  sigX=   -5.151264              sigC=   -7.101996+-59845.127378i  sigXC=  -12.253260+-59845.127378i  VH=  299.887560  Eo=    7.073719
