# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.09639556E+01  -1.00669293E+01   8.97026252E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.31116513E-02   6.76577948E-02  -2.54538565E-02
#    Nb          CH(vbm)          CH(cbm)             diff
     18  -7.59490394E+00  -6.51647286E+00   1.07843107E+00
     19  -7.64633469E+00  -6.56711472E+00   1.07921997E+00
     20  -7.69779881E+00  -6.61776930E+00   1.08002951E+00
     21  -7.93618338E+00  -6.86814784E+00   1.06803555E+00
     22  -8.18892094E+00  -7.15114629E+00   1.03777465E+00
     23  -8.40070622E+00  -7.31761119E+00   1.08309503E+00
     24  -8.61280492E+00  -7.49369909E+00   1.11910583E+00
     25  -8.70839399E+00  -7.58545046E+00   1.12294353E+00
     26  -8.80369194E+00  -7.67800192E+00   1.12569002E+00
     27  -8.89263351E+00  -7.78683937E+00   1.10579413E+00
     28  -8.98306105E+00  -7.89056088E+00   1.09250017E+00
     29  -9.06645387E+00  -7.96746912E+00   1.09898475E+00
     30  -9.14874031E+00  -8.04444051E+00   1.10429980E+00
     31  -9.22436796E+00  -8.09921632E+00   1.12515164E+00
     32  -9.30040178E+00  -8.15424882E+00   1.14615296E+00
     33  -9.37714407E+00  -8.21258974E+00   1.16455434E+00
     34  -9.44599388E+00  -8.27110850E+00   1.17488537E+00
     35  -9.50431298E+00  -8.32734507E+00   1.17696790E+00
     36  -9.56355063E+00  -8.38589200E+00   1.17765863E+00
     37  -9.58442524E+00  -8.40626098E+00   1.17816427E+00
     38  -9.60619502E+00  -8.42698582E+00   1.17920920E+00
     39  -9.64449680E+00  -8.46027801E+00   1.18421879E+00
     40  -9.68315135E+00  -8.49360168E+00   1.18954967E+00
     41  -9.72151734E+00  -8.52307696E+00   1.19844038E+00
     42  -9.76287069E+00  -8.55357303E+00   1.20929766E+00
     43  -9.80357621E+00  -8.58327509E+00   1.22030112E+00
     44  -9.84411990E+00  -8.61133425E+00   1.23278565E+00
     45  -9.87049108E+00  -8.63758506E+00   1.23290602E+00
     46  -9.89744450E+00  -8.66260934E+00   1.23483516E+00
     47  -9.91853084E+00  -8.68139239E+00   1.23713845E+00
     48  -9.93908789E+00  -8.69900136E+00   1.24008653E+00
     49  -9.96918792E+00  -8.72427052E+00   1.24491739E+00
     50  -9.99823142E+00  -8.75007973E+00   1.24815169E+00
     51  -1.00144483E+01  -8.76380180E+00   1.25064645E+00
     52  -1.00303812E+01  -8.77742072E+00   1.25296051E+00
     53  -1.00417099E+01  -8.78675352E+00   1.25495640E+00
     54  -1.00542664E+01  -8.79591482E+00   1.25835153E+00
     55  -1.00703341E+01  -8.80889076E+00   1.26144338E+00
     56  -1.00864888E+01  -8.82067847E+00   1.26581034E+00
     57  -1.01015379E+01  -8.83192331E+00   1.26961459E+00
     58  -1.01169352E+01  -8.84342001E+00   1.27351520E+00
     59  -1.01268506E+01  -8.85114908E+00   1.27570149E+00
     60  -1.01366805E+01  -8.85878184E+00   1.27789866E+00
     61  -1.01490603E+01  -8.86840185E+00   1.28065850E+00
     62  -1.01609190E+01  -8.87798331E+00   1.28293568E+00
     63  -1.01726735E+01  -8.88761879E+00   1.28505469E+00
     64  -1.01844112E+01  -8.89731304E+00   1.28709811E+00
     65  -1.01891055E+01  -8.90049799E+00   1.28860749E+00
     66  -1.01937065E+01  -8.90352201E+00   1.29018454E+00
     67  -1.01994409E+01  -8.90824313E+00   1.29119778E+00
     68  -1.02056011E+01  -8.91297335E+00   1.29262773E+00
     69  -1.02131303E+01  -8.91921462E+00   1.29391570E+00
     70  -1.02210095E+01  -8.92570854E+00   1.29530095E+00
     71  -1.02288262E+01  -8.93131881E+00   1.29750740E+00
     72  -1.02366110E+01  -8.93686660E+00   1.29974439E+00
     73  -1.02441252E+01  -8.94363917E+00   1.30048607E+00
     74  -1.02518200E+01  -8.95037805E+00   1.30144192E+00
     75  -1.02562504E+01  -8.95364148E+00   1.30260896E+00
     76  -1.02608375E+01  -8.95721913E+00   1.30361840E+00
     77  -1.02659763E+01  -8.96174877E+00   1.30422750E+00
     78  -1.02712096E+01  -8.96625482E+00   1.30495481E+00
     79  -1.02764716E+01  -8.97039261E+00   1.30607895E+00
     80  -1.02818093E+01  -8.97464184E+00   1.30716746E+00
