# Breit Σ_xc comparison (eV).  std = sigSX + sigCOH (charge Σ_xc)
# screened = Σ^B from screened W^{ij}; unscr = Σ^B from bare V^{ij}
#  k    n     sigSX      sigCOH        std    SigB_scr   SigB_unscr   std+Bscr  std+Bunscr
  19    2   -26.01566   -10.58090   -36.59655   -0.026201   -0.026211   -36.62275   -36.62276
  19    3   -26.01303   -10.58054   -36.59357   -0.026198   -0.026208   -36.61977   -36.61978
  19    4   -24.01991    -9.66712   -33.68703   -0.035937   -0.035951   -33.72297   -33.72298
  19    5   -24.00728    -9.66158   -33.66886   -0.035934   -0.035948   -33.70480   -33.70481
  19    6   -23.82153    -9.67863   -33.50016   -0.034547   -0.034562   -33.53471   -33.53472
  19    7   -23.82130    -9.67883   -33.50013   -0.034537   -0.034552   -33.53467   -33.53469
  19    8   -24.07298    -9.66583   -33.73880   -0.031450   -0.031464   -33.77025   -33.77027
  19    9   -24.06632    -9.66125   -33.72757   -0.031426   -0.031440   -33.75900   -33.75901
  19   10   -19.07458    -9.65444   -28.72902   -0.030142   -0.030156   -28.75916   -28.75918
  19   11   -19.06369    -9.65816   -28.72184   -0.030078   -0.030091   -28.75192   -28.75193
  19   12   -18.95719    -9.64584   -28.60303   -0.027847   -0.027859   -28.63088   -28.63089
  19   13   -18.95438    -9.64610   -28.60048   -0.027839   -0.027851   -28.62832   -28.62833
  19   14   -18.86309    -9.61509   -28.47818   -0.028340   -0.028355   -28.50652   -28.50654
  19   15   -18.85988    -9.61840   -28.47828   -0.028271   -0.028286   -28.50655   -28.50656
  19   16   -10.32848    -4.15368   -14.48216   -0.000215   -0.000215   -14.48238   -14.48238
  19   17   -10.34846    -4.14506   -14.49352   -0.000155   -0.000155   -14.49368   -14.49368
  19   18   -10.35379    -4.14111   -14.49491   -0.000155   -0.000155   -14.49506   -14.49506
  19   19   -10.33901    -4.14284   -14.48184   -0.000170   -0.000170   -14.48201   -14.48201
  19   20   -10.39170    -4.12960   -14.52129   -0.000098   -0.000099   -14.52139   -14.52139
  19   21   -10.31296    -4.13252   -14.44548   -0.000128   -0.000129   -14.44561   -14.44561
  19   22   -10.39327    -4.12829   -14.52156   -0.000087   -0.000087   -14.52165   -14.52165
  19   23   -10.31483    -4.13247   -14.44730   -0.000131   -0.000131   -14.44743   -14.44743
  19   24   -10.40770    -4.14067   -14.54836   -0.000096   -0.000096   -14.54846   -14.54846
  19   25   -10.33383    -4.14818   -14.48201   -0.000155   -0.000155   -14.48217   -14.48217
  19   26   -10.41407    -4.15121   -14.56528   -0.000106   -0.000106   -14.56538   -14.56538
  19   27   -10.34652    -4.16226   -14.50878   -0.000185   -0.000185   -14.50897   -14.50897
  19   28    -8.42556    -3.88122   -12.30678   -0.001285   -0.001285   -12.30807   -12.30807
  19   29    -7.96538    -3.76973   -11.73511   -0.000765   -0.000765   -11.73588   -11.73588
  19   30    -8.46238    -3.86308   -12.32546   -0.001286   -0.001286   -12.32675   -12.32675
  19   31    -8.02158    -3.74740   -11.76898   -0.000741   -0.000741   -11.76972   -11.76972
  19   32    -8.16736    -3.70332   -11.87068   -0.000967   -0.000967   -11.87165   -11.87165
  19   33    -8.24405    -3.75442   -11.99847   -0.001114   -0.001114   -11.99959   -11.99959
  19   34    -8.13197    -3.69675   -11.82872   -0.000954   -0.000955   -11.82967   -11.82967
  19   35    -8.15110    -3.70928   -11.86038   -0.000844   -0.000844   -11.86123   -11.86123
  19   36    -8.51107    -3.88035   -12.39142   -0.001727   -0.001727   -12.39314   -12.39314
  19   37    -8.39463    -3.80105   -12.19568   -0.001272   -0.001272   -12.19695   -12.19695
  19   38    -8.43002    -3.89055   -12.32057   -0.002406   -0.002407   -12.32298   -12.32298
  19   39    -8.29585    -3.82494   -12.12079   -0.001756   -0.001757   -12.12255   -12.12255
  19   40    -8.19529    -3.79049   -11.98578   -0.001516   -0.001517   -11.98729   -11.98729
  19   41    -8.69777    -4.08099   -12.77876   -0.003090   -0.003091   -12.78185   -12.78186
  19   42    -8.79698    -4.04445   -12.84142   -0.003532   -0.003534   -12.84496   -12.84496
  19   43    -8.72393    -4.13243   -12.85636   -0.003992   -0.003993   -12.86035   -12.86035
  19   44    -8.11557    -3.71689   -11.83246   -0.001529   -0.001530   -11.83399   -11.83399
  19   45    -8.50364    -3.92725   -12.43089   -0.002754   -0.002755   -12.43364   -12.43364
  19   46    -8.86701    -4.13733   -13.00434   -0.003814   -0.003815   -13.00816   -13.00816
  19   47    -8.35522    -3.88993   -12.24515   -0.002570   -0.002570   -12.24772   -12.24772
  19   48    -8.32216    -3.85404   -12.17619   -0.002620   -0.002621   -12.17881   -12.17881
  19   49    -8.27775    -3.78517   -12.06291   -0.002417   -0.002418   -12.06533   -12.06533
  19   50    -9.03018    -4.07652   -13.10669   -0.003817   -0.003818   -13.11051   -13.11051
  19   51    -8.27615    -3.78338   -12.05953   -0.001911   -0.001912   -12.06144   -12.06144
  19   52    -8.51896    -3.88496   -12.40392   -0.003281   -0.003283   -12.40720   -12.40720
  19   53    -8.33141    -3.70337   -12.03478   -0.002015   -0.002016   -12.03680   -12.03680
  19   54    -8.61307    -3.82756   -12.44063   -0.002310   -0.002311   -12.44294   -12.44294
  19   55    -8.32742    -3.69090   -12.01832   -0.001366   -0.001367   -12.01968   -12.01968
  19   56    -8.42832    -3.71246   -12.14078   -0.002269   -0.002269   -12.14304   -12.14305
  19   57    -8.02731    -3.53581   -11.56312   -0.001145   -0.001146   -11.56426   -11.56427
  19   58    -9.00369    -4.00729   -13.01098   -0.003812   -0.003814   -13.01479   -13.01480
  19   59    -8.87351    -3.91627   -12.78978   -0.003409   -0.003410   -12.79319   -12.79319
  19   60    -9.06466    -4.03659   -13.10124   -0.003881   -0.003883   -13.10513   -13.10513
  19   61    -8.48235    -3.68574   -12.16809   -0.001983   -0.001984   -12.17007   -12.17007
  19   62    -8.12578    -3.53927   -11.66506   -0.001369   -0.001370   -11.66643   -11.66643
  19   63    -8.62045    -3.80995   -12.43040   -0.002361   -0.002362   -12.43276   -12.43276
  19   64   -11.14267    -5.05302   -16.19570   -0.009715   -0.009718   -16.20541   -16.20542
  19   65   -11.03918    -5.01727   -16.05645   -0.008559   -0.008562   -16.06501   -16.06501
  19   66   -11.65989    -5.31347   -16.97336   -0.011568   -0.011572   -16.98493   -16.98494
  19   67   -11.46596    -5.17499   -16.64095   -0.009074   -0.009077   -16.65002   -16.65003
  19   68   -12.15837    -5.50813   -17.66650   -0.012251   -0.012256   -17.67875   -17.67876
  19   69   -11.20750    -5.01478   -16.22228   -0.008529   -0.008533   -16.23081   -16.23081
  19   70    -8.17184    -5.15917   -13.33101   -0.011746   -0.011751   -13.34276   -13.34276
  19   71    -8.34848    -5.27346   -13.62194   -0.012520   -0.012525   -13.63446   -13.63447
  19   72    -8.21069    -5.26765   -13.47834   -0.011423   -0.011428   -13.48976   -13.48977
  19   73    -6.48052    -5.18463   -11.66515   -0.009600   -0.009603   -11.67475   -11.67475
  19   74    -7.50876    -5.15125   -12.66001   -0.011745   -0.011749   -12.67175   -12.67176
  19   75    -6.52470    -5.16653   -11.69123   -0.013520   -0.013524   -11.70475   -11.70475
  19   76    -6.08967    -5.17580   -11.26547   -0.010685   -0.010687   -11.27615   -11.27615
  19   77    -6.60836    -5.72206   -12.33042   -0.012688   -0.012692   -12.34310   -12.34311
  20    0   -29.73734   -10.59974   -40.33708   -0.027058   -0.027067   -40.36414   -40.36415
  20    1   -29.73566   -10.59979   -40.33546   -0.027057   -0.027066   -40.36251   -40.36252
  20    2   -26.01545   -10.58065   -36.59610   -0.026201   -0.026212   -36.62230   -36.62231
  20    3   -26.01298   -10.58070   -36.59368   -0.026196   -0.026207   -36.61988   -36.61989
  20    4   -24.01872    -9.66653   -33.68525   -0.035929   -0.035943   -33.72118   -33.72119
  20    5   -24.00824    -9.66192   -33.67016   -0.035945   -0.035959   -33.70610   -33.70612
  20    6   -23.82105    -9.67864   -33.49970   -0.034549   -0.034564   -33.53424   -33.53426
  20    7   -23.82098    -9.67860   -33.49957   -0.034536   -0.034551   -33.53411   -33.53412
  20    8   -24.07311    -9.66547   -33.73858   -0.031452   -0.031467   -33.77003   -33.77004
  20    9   -24.06565    -9.66117   -33.72682   -0.031420   -0.031434   -33.75824   -33.75825
  20   10   -19.07390    -9.65404   -28.72794   -0.030136   -0.030149   -28.75807   -28.75809
  20   11   -19.06449    -9.65796   -28.72246   -0.030089   -0.030103   -28.75255   -28.75256
  20   12   -18.95679    -9.64587   -28.60266   -0.027847   -0.027859   -28.63051   -28.63052
  20   13   -18.95391    -9.64585   -28.59976   -0.027840   -0.027852   -28.62760   -28.62761
  20   14   -18.86284    -9.61436   -28.47719   -0.028347   -0.028362   -28.50554   -28.50555
  20   15   -18.85972    -9.61901   -28.47873   -0.028261   -0.028276   -28.50699   -28.50700
  20   16   -10.32753    -4.15264   -14.48017   -0.000217   -0.000217   -14.48039   -14.48039
  20   17   -10.34755    -4.14410   -14.49165   -0.000157   -0.000157   -14.49180   -14.49180
  20   18   -10.35797    -4.14439   -14.50237   -0.000153   -0.000153   -14.50252   -14.50252
  20   19   -10.34402    -4.14695   -14.49097   -0.000168   -0.000168   -14.49114   -14.49114
  20   20   -10.38991    -4.12832   -14.51823   -0.000099   -0.000099   -14.51832   -14.51832
  20   21   -10.31115    -4.13114   -14.44229   -0.000129   -0.000129   -14.44241   -14.44241
  20   22   -10.39171    -4.12698   -14.51869   -0.000087   -0.000087   -14.51878   -14.51878
  20   23   -10.31315    -4.13111   -14.44425   -0.000130   -0.000130   -14.44438   -14.44438
  20   24   -10.41060    -4.14316   -14.55375   -0.000095   -0.000095   -14.55385   -14.55385
  20   25   -10.33687    -4.15089   -14.48776   -0.000155   -0.000155   -14.48792   -14.48792
  20   26   -10.41216    -4.14938   -14.56155   -0.000107   -0.000107   -14.56165   -14.56165
  20   27   -10.34467    -4.16033   -14.50501   -0.000186   -0.000186   -14.50519   -14.50519
  20   28    -8.42643    -3.88199   -12.30842   -0.001282   -0.001283   -12.30970   -12.30970
  20   29    -7.96689    -3.77128   -11.73817   -0.000764   -0.000765   -11.73893   -11.73893
  20   30    -8.45897    -3.86079   -12.31976   -0.001290   -0.001290   -12.32105   -12.32106
  20   31    -8.01685    -3.74415   -11.76100   -0.000741   -0.000741   -11.76174   -11.76174
  20   32    -8.16657    -3.70203   -11.86860   -0.000969   -0.000970   -11.86957   -11.86957
  20   33    -8.24285    -3.75462   -11.99747   -0.001114   -0.001115   -11.99858   -11.99859
  20   34    -8.13609    -3.70004   -11.83613   -0.000944   -0.000944   -11.83707   -11.83707
  20   35    -8.14920    -3.70737   -11.85657   -0.000846   -0.000846   -11.85741   -11.85742
  20   36    -8.52729    -3.88948   -12.41676   -0.001739   -0.001739   -12.41850   -12.41850
  20   37    -8.38857    -3.79800   -12.18657   -0.001262   -0.001263   -12.18783   -12.18783
  20   38    -8.43964    -3.89614   -12.33578   -0.002405   -0.002406   -12.33818   -12.33818
  20   39    -8.28226    -3.81805   -12.10031   -0.001735   -0.001735   -12.10204   -12.10204
  20   40    -8.19944    -3.79401   -11.99345   -0.001525   -0.001525   -11.99497   -11.99497
  20   41    -8.67666    -4.06976   -12.74642   -0.003028   -0.003030   -12.74944   -12.74945
  20   42    -8.83301    -4.06164   -12.89465   -0.003657   -0.003658   -12.89831   -12.89831
  20   43    -8.70860    -4.12733   -12.83593   -0.003958   -0.003959   -12.83989   -12.83989
  20   44    -8.12383    -3.71624   -11.84007   -0.001542   -0.001542   -11.84161   -11.84161
  20   45    -8.49977    -3.92320   -12.42297   -0.002717   -0.002718   -12.42569   -12.42569
  20   46    -8.85631    -4.13474   -12.99104   -0.003841   -0.003842   -12.99488   -12.99488
  20   47    -8.36683    -3.90217   -12.26900   -0.002626   -0.002627   -12.27163   -12.27163
  20   48    -8.31564    -3.84641   -12.16205   -0.002561   -0.002561   -12.16461   -12.16461
  20   49    -8.28352    -3.78805   -12.07157   -0.002425   -0.002426   -12.07399   -12.07399
  20   50    -9.02677    -4.07533   -13.10210   -0.003819   -0.003821   -13.10592   -13.10592
  20   51    -8.29437    -3.79156   -12.08593   -0.001947   -0.001948   -12.08788   -12.08788
  20   52    -8.50229    -3.87674   -12.37904   -0.003220   -0.003222   -12.38226   -12.38226
  20   53    -8.31744    -3.69811   -12.01555   -0.002004   -0.002005   -12.01756   -12.01756
  20   54    -8.62797    -3.83331   -12.46128   -0.002374   -0.002375   -12.46365   -12.46365
  20   55    -8.33488    -3.69481   -12.02969   -0.001454   -0.001454   -12.03115   -12.03115
  20   56    -8.43726    -3.71718   -12.15444   -0.002259   -0.002260   -12.15670   -12.15670
  20   57    -8.03979    -3.54014   -11.57993   -0.001177   -0.001178   -11.58111   -11.58111
  20   58    -8.97194    -3.98977   -12.96171   -0.003628   -0.003629   -12.96533   -12.96533
  20   59    -8.79564    -3.87719   -12.67283   -0.003213   -0.003214   -12.67604   -12.67604
  20   60    -9.15026    -4.08158   -13.23184   -0.004143   -0.004144   -13.23598   -13.23598
  20   61    -8.46469    -3.67736   -12.14204   -0.001896   -0.001896   -12.14394   -12.14394
  20   62    -8.14412    -3.54906   -11.69319   -0.001420   -0.001421   -11.69461   -11.69461
  20   63    -8.58867    -3.79316   -12.38183   -0.002296   -0.002296   -12.38412   -12.38412
  20   64   -11.15527    -5.05949   -16.21476   -0.009716   -0.009719   -16.22448   -16.22448
  20   65   -11.07798    -5.03804   -16.11602   -0.008656   -0.008659   -16.12468   -16.12468
  20   66   -11.61829    -5.29208   -16.91037   -0.011404   -0.011408   -16.92177   -16.92178
  20   67   -11.48383    -5.18434   -16.66818   -0.009156   -0.009159   -16.67733   -16.67734
  20   68   -12.16188    -5.51082   -17.67269   -0.012232   -0.012236   -17.68493   -17.68493
  20   69   -11.20550    -5.01345   -16.21896   -0.008597   -0.008601   -16.22756   -16.22756
  20   70    -8.17039    -5.15739   -13.32778   -0.011698   -0.011702   -13.33948   -13.33948
  20   71    -8.34660    -5.27120   -13.61780   -0.012570   -0.012575   -13.63037   -13.63037
  20   72    -8.21987    -5.27050   -13.49037   -0.011403   -0.011408   -13.50177   -13.50178
  20   73    -6.48112    -5.18447   -11.66559   -0.009622   -0.009625   -11.67521   -11.67521
  20   74    -7.46778    -5.15449   -12.62228   -0.011550   -0.011554   -12.63383   -12.63383
  20   75    -6.55578    -5.15962   -11.71540   -0.013565   -0.013569   -11.72897   -11.72897
  20   76    -6.09124    -5.17691   -11.26815   -0.010819   -0.010822   -11.27897   -11.27898
  20   77    -6.60708    -5.72189   -12.32897   -0.012741   -0.012745   -12.34171   -12.34172
  21    0   -29.73547   -10.59956   -40.33503   -0.027058   -0.027066   -40.36209   -40.36210
  21    1   -29.73610   -10.60002   -40.33612   -0.027057   -0.027066   -40.36317   -40.36318
  21    2   -26.01423   -10.58046   -36.59469   -0.026200   -0.026210   -36.62089   -36.62090
  21    3   -26.01321   -10.58092   -36.59413   -0.026195   -0.026206   -36.62032   -36.62033
  21    4   -24.01841    -9.66377   -33.68218   -0.035938   -0.035952   -33.71812   -33.71813
  21    5   -24.00887    -9.66324   -33.67211   -0.035927   -0.035941   -33.70803   -33.70805
  21    6   -23.82602    -9.67895   -33.50497   -0.034526   -0.034541   -33.53950   -33.53952
  21    7   -23.81268    -9.67777   -33.49044   -0.034538   -0.034553   -33.52498   -33.52499
  21    8   -24.07057    -9.66297   -33.73354   -0.031471   -0.031485   -33.76501   -33.76502
  21    9   -24.06723    -9.66282   -33.73005   -0.031391   -0.031405   -33.76144   -33.76146
  21   10   -19.07852    -9.65564   -28.73415   -0.030110   -0.030123   -28.76426   -28.76428
  21   11   -19.05865    -9.65502   -28.71368   -0.030102   -0.030116   -28.74378   -28.74379
  21   12   -18.96013    -9.64624   -28.60637   -0.027842   -0.027854   -28.63421   -28.63422
  21   13   -18.94440    -9.64493   -28.58932   -0.027820   -0.027832   -28.61714   -28.61716
  21   14   -18.86440    -9.61621   -28.48061   -0.028341   -0.028356   -28.50895   -28.50897
  21   15   -18.85600    -9.61613   -28.47213   -0.028250   -0.028265   -28.50038   -28.50039
  21   16   -10.33167    -4.15482   -14.48649   -0.000223   -0.000224   -14.48672   -14.48672
  21   17   -10.35123    -4.14625   -14.49747   -0.000159   -0.000160   -14.49763   -14.49763
  21   18   -10.35867    -4.13579   -14.49445   -0.000131   -0.000131   -14.49459   -14.49459
  21   19   -10.31487    -4.14145   -14.45631   -0.000172   -0.000172   -14.45649   -14.45649
  21   20   -10.40619    -4.13266   -14.53885   -0.000098   -0.000098   -14.53895   -14.53895
  21   21   -10.39573    -4.12652   -14.52224   -0.000087   -0.000087   -14.52233   -14.52233
  21   22   -10.32518    -4.13560   -14.46078   -0.000129   -0.000129   -14.46091   -14.46091
  21   23   -10.31541    -4.13005   -14.44546   -0.000127   -0.000127   -14.44558   -14.44558
  21   24   -10.40260    -4.14257   -14.54517   -0.000096   -0.000096   -14.54527   -14.54527
  21   25   -10.33157    -4.15139   -14.48296   -0.000161   -0.000161   -14.48312   -14.48312
  21   26   -10.41002    -4.15010   -14.56012   -0.000108   -0.000108   -14.56023   -14.56023
  21   27   -10.34363    -4.16088   -14.50452   -0.000188   -0.000188   -14.50470   -14.50470
  21   28    -8.40465    -3.87683   -12.28149   -0.001283   -0.001284   -12.28277   -12.28277
  21   29    -7.93352    -3.76209   -11.69560   -0.000747   -0.000748   -11.69635   -11.69635
  21   30    -8.48158    -3.86039   -12.34198   -0.001279   -0.001279   -12.34326   -12.34326
  21   31    -8.05066    -3.72387   -11.77452   -0.000729   -0.000730   -11.77525   -11.77525
  21   32    -7.99583    -3.63232   -11.62816   -0.000601   -0.000601   -11.62876   -11.62876
  21   33    -8.02623    -3.63679   -11.66302   -0.000624   -0.000624   -11.66365   -11.66365
  21   34    -8.65757    -4.00610   -12.66367   -0.002194   -0.002195   -12.66587   -12.66587
  21   35    -8.41789    -3.80380   -12.22169   -0.001327   -0.001328   -12.22302   -12.22302
  21   36    -8.28287    -3.71398   -11.99685   -0.000947   -0.000947   -11.99780   -11.99780
  21   37    -8.45010    -3.89218   -12.34228   -0.001490   -0.001490   -12.34377   -12.34377
  21   38    -8.34467    -3.83651   -12.18118   -0.001827   -0.001828   -12.18301   -12.18301
  21   39    -8.16802    -3.70291   -11.87093   -0.001175   -0.001175   -11.87211   -11.87211
  21   40    -8.60099    -4.06359   -12.66457   -0.003475   -0.003476   -12.66805   -12.66805
  21   41    -8.70188    -3.99828   -12.70016   -0.002989   -0.002990   -12.70315   -12.70315
  21   42    -8.28906    -3.83285   -12.12191   -0.002029   -0.002030   -12.12394   -12.12394
  21   43    -8.65300    -4.05327   -12.70627   -0.003568   -0.003570   -12.70984   -12.70984
  21   44    -8.77544    -4.07322   -12.84866   -0.002921   -0.002922   -12.85158   -12.85158
  21   45    -8.17680    -3.74597   -11.92278   -0.002133   -0.002134   -11.92491   -11.92491
  21   46    -8.72197    -4.08379   -12.80576   -0.004045   -0.004046   -12.80981   -12.80981
  21   47    -8.31418    -3.89834   -12.21252   -0.002327   -0.002327   -12.21485   -12.21485
  21   48    -9.40568    -4.36320   -13.76889   -0.005131   -0.005133   -13.77402   -13.77402
  21   49    -8.40238    -3.97435   -12.37673   -0.003298   -0.003299   -12.38003   -12.38003
  21   50    -8.20213    -3.59741   -11.79955   -0.001118   -0.001119   -11.80067   -11.80067
  21   51    -8.21850    -3.89238   -12.11087   -0.002538   -0.002538   -12.11341   -12.11341
  21   52    -8.22935    -3.69596   -11.92531   -0.002342   -0.002343   -11.92765   -11.92765
  21   53    -8.02089    -3.69509   -11.71598   -0.001517   -0.001517   -11.71750   -11.71750
  21   54    -8.34920    -3.64285   -11.99205   -0.001670   -0.001671   -11.99372   -11.99372
  21   55    -8.08592    -3.47443   -11.56035   -0.000849   -0.000849   -11.56120   -11.56120
  21   56    -8.45755    -3.72238   -12.17993   -0.002161   -0.002161   -12.18209   -12.18209
  21   57    -8.82053    -3.88100   -12.70152   -0.003019   -0.003020   -12.70454   -12.70454
  21   58    -7.87772    -3.45620   -11.33393   -0.000815   -0.000816   -11.33474   -11.33474
  21   59    -7.82689    -3.38877   -11.21566   -0.000490   -0.000490   -11.21615   -11.21615
  21   60    -8.44501    -3.62752   -12.07253   -0.001945   -0.001946   -12.07447   -12.07448
  21   61    -8.54933    -3.71989   -12.26922   -0.001979   -0.001980   -12.27120   -12.27120
  21   62   -12.18102    -5.64570   -17.82672   -0.012365   -0.012369   -17.83909   -17.83909
  21   63    -9.55389    -4.21451   -13.76839   -0.004602   -0.004604   -13.77300   -13.77300
  21   64    -8.04962    -3.42906   -11.47868   -0.000794   -0.000794   -11.47947   -11.47947
  21   65   -10.83051    -4.95792   -15.78843   -0.008794   -0.008798   -15.79722   -15.79722
  21   66   -12.24812    -5.59490   -17.84302   -0.013640   -0.013646   -17.85666   -17.85666
  21   67   -11.47794    -5.21436   -16.69230   -0.008620   -0.008623   -16.70092   -16.70092
  21   68   -12.26826    -5.55329   -17.82155   -0.012396   -0.012401   -17.83395   -17.83395
  21   69   -11.28436    -5.07498   -16.35934   -0.008766   -0.008769   -16.36811   -16.36811
  21   70    -7.97763    -5.10400   -13.08163   -0.011574   -0.011579   -13.09320   -13.09321
  21   71    -8.21707    -5.17019   -13.38726   -0.012201   -0.012206   -13.39946   -13.39946
  21   72    -8.34449    -5.33150   -13.67599   -0.012382   -0.012387   -13.68838   -13.68838
  21   73    -6.55621    -5.14457   -11.70078   -0.008528   -0.008531   -11.70931   -11.70932
  21   74    -7.90213    -5.14525   -13.04737   -0.014716   -0.014721   -13.06209   -13.06209
  21   75    -6.23701    -5.45948   -11.69649   -0.012035   -0.012038   -11.70852   -11.70853
  21   76    -6.09248    -5.11854   -11.21103   -0.010406   -0.010409   -11.22143   -11.22144
  21   77    -6.39633    -5.58082   -11.97715   -0.012437   -0.012441   -11.98959   -11.98959
  22    0   -29.73737   -10.59976   -40.33714   -0.027060   -0.027068   -40.36419   -40.36420
  22    1   -29.73567   -10.59979   -40.33545   -0.027056   -0.027065   -40.36251   -40.36252
  22    2   -26.01549   -10.58067   -36.59615   -0.026200   -0.026210   -36.62235   -36.62236
  22    3   -26.01299   -10.58070   -36.59368   -0.026197   -0.026207   -36.61988   -36.61989
  22    4   -24.01514    -9.66272   -33.67786   -0.035948   -0.035963   -33.71381   -33.71382
  22    5   -24.01191    -9.66536   -33.67728   -0.035918   -0.035933   -33.71319   -33.71321
  22    6   -23.82110    -9.67875   -33.49985   -0.034545   -0.034560   -33.53439   -33.53441
  22    7   -23.82092    -9.67852   -33.49943   -0.034540   -0.034555   -33.53397   -33.53399
  22    8   -24.06988    -9.66188   -33.73177   -0.031477   -0.031492   -33.76324   -33.76326
  22    9   -24.06878    -9.66512   -33.73391   -0.031403   -0.031417   -33.76531   -33.76532
  22   10   -19.07846    -9.65903   -28.73749   -0.030121   -0.030135   -28.76761   -28.76762
  22   11   -19.05973    -9.65299   -28.71272   -0.030110   -0.030124   -28.74283   -28.74285
  22   12   -18.95675    -9.64594   -28.60269   -0.027850   -0.027862   -28.63054   -28.63055
  22   13   -18.95391    -9.64576   -28.59968   -0.027836   -0.027849   -28.62751   -28.62753
  22   14   -18.86757    -9.61953   -28.48710   -0.028327   -0.028342   -28.51543   -28.51544
  22   15   -18.85525    -9.61381   -28.46906   -0.028271   -0.028286   -28.49734   -28.49735
  22   16   -10.32747    -4.15263   -14.48009   -0.000219   -0.000219   -14.48031   -14.48031
  22   17   -10.34769    -4.14417   -14.49186   -0.000156   -0.000156   -14.49202   -14.49202
  22   18   -10.35815    -4.14449   -14.50265   -0.000152   -0.000152   -14.50280   -14.50280
  22   19   -10.34389    -4.14687   -14.49077   -0.000167   -0.000167   -14.49093   -14.49093
  22   20   -10.38982    -4.12826   -14.51808   -0.000098   -0.000098   -14.51818   -14.51818
  22   21   -10.31129    -4.13121   -14.44250   -0.000130   -0.000130   -14.44263   -14.44263
  22   22   -10.39183    -4.12703   -14.51887   -0.000088   -0.000088   -14.51895   -14.51895
  22   23   -10.31301    -4.13105   -14.44406   -0.000128   -0.000128   -14.44419   -14.44419
  22   24   -10.41062    -4.14318   -14.55380   -0.000096   -0.000096   -14.55389   -14.55389
  22   25   -10.33691    -4.15089   -14.48780   -0.000156   -0.000157   -14.48796   -14.48796
  22   26   -10.41215    -4.14938   -14.56152   -0.000107   -0.000107   -14.56163   -14.56163
  22   27   -10.34476    -4.16040   -14.50516   -0.000185   -0.000185   -14.50535   -14.50535
  22   28    -8.42681    -3.88222   -12.30903   -0.001277   -0.001277   -12.31030   -12.31030
  22   29    -7.96646    -3.77098   -11.73744   -0.000763   -0.000763   -11.73820   -11.73821
  22   30    -8.45746    -3.85993   -12.31739   -0.001285   -0.001286   -12.31868   -12.31868
  22   31    -8.01820    -3.74505   -11.76325   -0.000746   -0.000747   -11.76400   -11.76400
  22   32    -8.16821    -3.70279   -11.87100   -0.000956   -0.000957   -11.87195   -11.87195
  22   33    -8.24204    -3.75439   -11.99644   -0.001108   -0.001109   -11.99754   -11.99755
  22   34    -8.13600    -3.69961   -11.83561   -0.000966   -0.000966   -11.83658   -11.83658
  22   35    -8.14938    -3.70767   -11.85705   -0.000833   -0.000833   -11.85788   -11.85788
  22   36    -8.52488    -3.88893   -12.41381   -0.001728   -0.001729   -12.41554   -12.41554
  22   37    -8.39282    -3.79949   -12.19231   -0.001306   -0.001306   -12.19361   -12.19361
  22   38    -8.43684    -3.89435   -12.33119   -0.002416   -0.002417   -12.33360   -12.33360
  22   39    -8.28433    -3.81938   -12.10372   -0.001713   -0.001713   -12.10543   -12.10543
  22   40    -8.19676    -3.79271   -11.98947   -0.001542   -0.001542   -11.99101   -11.99101
  22   41    -8.67888    -4.07018   -12.74906   -0.002993   -0.002994   -12.75205   -12.75205
  22   42    -8.82907    -4.06070   -12.88977   -0.003709   -0.003710   -12.89348   -12.89348
  22   43    -8.70742    -4.12633   -12.83375   -0.003957   -0.003959   -12.83771   -12.83771
  22   44    -8.12544    -3.71692   -11.84236   -0.001537   -0.001538   -11.84390   -11.84390
  22   45    -8.50705    -3.92783   -12.43487   -0.002718   -0.002719   -12.43759   -12.43759
  22   46    -8.85175    -4.13150   -12.98326   -0.003867   -0.003868   -12.98713   -12.98713
  22   47    -8.36285    -3.90004   -12.26289   -0.002622   -0.002623   -12.26551   -12.26551
  22   48    -8.31671    -3.84715   -12.16386   -0.002571   -0.002572   -12.16643   -12.16644
  22   49    -8.28604    -3.78948   -12.07552   -0.002438   -0.002439   -12.07796   -12.07796
  22   50    -9.02972    -4.07678   -13.10650   -0.003799   -0.003801   -13.11030   -13.11030
  22   51    -8.29799    -3.79366   -12.09165   -0.001918   -0.001919   -12.09357   -12.09357
  22   52    -8.50007    -3.87544   -12.37551   -0.003143   -0.003144   -12.37865   -12.37865
  22   53    -8.31672    -3.69773   -12.01445   -0.001988   -0.001988   -12.01644   -12.01644
  22   54    -8.62590    -3.83363   -12.45953   -0.002346   -0.002347   -12.46187   -12.46187
  22   55    -8.33304    -3.69265   -12.02569   -0.001467   -0.001467   -12.02716   -12.02716
  22   56    -8.43590    -3.71687   -12.15276   -0.002243   -0.002244   -12.15500   -12.15501
  22   57    -8.03860    -3.53886   -11.57746   -0.001191   -0.001191   -11.57865   -11.57865
  22   58    -8.97208    -3.99022   -12.96230   -0.003655   -0.003656   -12.96596   -12.96596
  22   59    -8.79797    -3.87780   -12.67577   -0.003232   -0.003234   -12.67900   -12.67900
  22   60    -9.15196    -4.08269   -13.23464   -0.004123   -0.004124   -13.23877   -13.23877
  22   61    -8.46598    -3.67744   -12.14342   -0.001890   -0.001890   -12.14531   -12.14531
  22   62    -8.13952    -3.54720   -11.68672   -0.001407   -0.001408   -11.68813   -11.68813
