# memory_timeline.txt — live-array sampler output
# Interval: 0.250s  |  Samples: 615

── Timeline (t, bytes_in_use, n_live) ─────────────────────────
   t (s)    bytes_in_use   n_live  live_bytes_sum
  162.22          0.00 B       70        5.57 MiB
  162.47          0.00 B       70        5.57 MiB
  162.72          0.00 B       70        5.57 MiB
  162.97          0.00 B       70        5.57 MiB
  163.22          0.00 B       70        5.57 MiB
  163.48          0.00 B       70        5.57 MiB
  163.73          0.00 B       70        5.57 MiB
  163.98          0.00 B       70        5.57 MiB
  164.23          0.00 B       70        5.57 MiB
  164.48          0.00 B       70        5.57 MiB
  164.73          0.00 B       70        5.57 MiB
  165.11          0.00 B       70        5.57 MiB
  165.11          0.00 B       70        5.57 MiB
