# Generated by LORRAX unknown at 2026-07-21 19:39:55 UTC
# Sigma output (all in eV)
# sigXC = sigX + sigC

k-point 0:
----------------------------------------------------------------------------------------------------
n=67  sigX=   -2.229130              sigC=   -3.121812+  0.000343i  sigXC=   -5.350942+  0.000343i  VH=   94.964697  Eo=   15.261279
n=68  sigX=   -2.008459              sigC=   -2.728119+  0.000024i  sigXC=   -4.736578+  0.000024i  VH=    5.067250  Eo=   16.200358
n=69  sigX=   -2.008459              sigC=   -2.728119+  0.000024i  sigXC=   -4.736578+  0.000024i  VH=    5.067250  Eo=   16.200358
n=70  sigX=   -2.349018              sigC=   -3.332516+  0.000310i  sigXC=   -5.681535+  0.000310i  VH=  178.005878  Eo=   16.815710
n=71  sigX=   -2.349018              sigC=   -3.332516+  0.000310i  sigXC=   -5.681535+  0.000310i  VH=  178.005878  Eo=   16.815710
n=72  sigX=   -3.220076              sigC=   -3.690057+  0.000306i  sigXC=   -6.910132+  0.000306i  VH=  233.601270  Eo=   17.301584
n=73  sigX=   -3.220076              sigC=   -3.690057+  0.000306i  sigXC=   -6.910132+  0.000306i  VH=  233.601270  Eo=   17.301584
n=74  sigX=   -2.952210              sigC=   -3.620436+ -0.000273i  sigXC=   -6.572647+ -0.000273i  VH=  258.950963  Eo=   17.627891
n=75  sigX=   -2.952210              sigC=   -3.620436+ -0.000273i  sigXC=   -6.572647+ -0.000273i  VH=  258.950963  Eo=   17.627893
n=76  sigX=   -2.834251              sigC=   -3.169439+  0.001413i  sigXC=   -6.003690+  0.001413i  VH=  157.346714  Eo=   18.613617
n=77  sigX=   -2.834251              sigC=   -3.169439+  0.001413i  sigXC=   -6.003690+  0.001413i  VH=  157.346714  Eo=   18.613619
n=78  sigX=   -3.926031              sigC=   -3.873641+ -0.000071i  sigXC=   -7.799672+ -0.000071i  VH=  357.001875  Eo=   18.800907
n=79  sigX=   -3.926031              sigC=   -3.873641+ -0.000071i  sigXC=   -7.799672+ -0.000071i  VH=  357.001875  Eo=   18.800907
n=80  sigX=   -2.476603              sigC=   -3.177296+ -0.000164i  sigXC=   -5.653899+ -0.000164i  VH=  196.013975  Eo=   19.943885
n=81  sigX=   -2.476603              sigC=   -3.177296+ -0.000164i  sigXC=   -5.653899+ -0.000164i  VH=  196.013975  Eo=   19.943885
n=82  sigX=   -1.802561              sigC=   -2.795041+ -0.000249i  sigXC=   -4.597602+ -0.000249i  VH=  119.734607  Eo=   20.086113
n=83  sigX=   -1.802561              sigC=   -2.795041+ -0.000249i  sigXC=   -4.597602+ -0.000249i  VH=  119.734607  Eo=   20.086113
