# Generated by LORRAX 0.1.0 at 2026-05-06 12:05:48 UTC
  0.000000000  0.000000000  0.000000000     150
       1       9  -47.746022793-2920.006781850
       1      10  -47.746022786-2920.006783303
       1      11  -47.743197860-2928.317481706
       1      12  -47.743197850-2928.317484122
       1      13  -47.732601991-8060.417145518
       1      14  -47.732601981-8060.417147921
       1      15  -47.732331644-8179.763400637
       1      16  -47.732331636-8179.763402080
       1      17  -18.383437766  633.968482629
       1      18  -18.383437750  633.968478951
       1      19  -17.690066404  842.320277547
       1      20  -17.690066393  842.320281012
       1      21  -17.493932448  370.312556893
       1      22  -17.493932368  370.312549292
       1      23  -17.446852608 1217.993991883
       1      24  -17.446852504 1217.993990102
       1      25  -17.331117982  777.556527966
       1      26  -17.331117606  777.556466023
       1      27  -17.329998123  971.148036804
       1      28  -17.329997775  971.147978925
       1      29   -9.965484082 -520.301409835
       1      30   -9.965483316 -520.301444789
       1      31   -9.533155511 1126.771182536
       1      32   -9.533155179 1126.771176785
       1      33   -9.192112464  178.507450270
       1      34   -9.192105425  178.507294283
       1      35   -9.171387465  484.390191670
       1      36   -9.171377599  484.389692610
       1      37   -9.044179379  106.351107562
       1      38   -9.044175659  106.350891038
       1      39   -8.632150662  116.491100342
       1      40   -8.632144403  116.491307837
       1      41   -8.292068422-1126.830601126
       1      42   -8.292060872-1126.830453307
       1      43   -8.037413391 -419.932857107
       1      44   -8.037412642 -419.932896614
       1      45   -7.830330529 -562.127518746
       1      46   -7.830327658 -562.128320524
       1      47   -7.740618927-1118.510955874
       1      48   -7.740617323-1118.511302441
       1      49   -7.644696105  127.252745807
       1      50   -7.644691543  127.252127076
       1      51   -7.428710106  369.031480853
       1      52   -7.428706998  369.031217731
       1      53   -7.231350304 1624.459678390
       1      54   -7.231347359 1624.459510265
       1      55   -7.010613687 -293.248249251
       1      56   -7.010611746 -293.248434923
       1      57   -6.613644353  435.869451798
       1      58   -6.613642758  435.869270603
       1      59   -6.444021756  -96.329967282
       1      60   -6.444020427  -96.329875328
       1      61   -6.133928360  591.263410010
       1      62   -6.133922823  591.263476794
       1      63   -5.767397585 -893.933497520
       1      64   -5.767396767 -893.933426616
       1      65   -5.108432226-7067.358274730
       1      66   -5.108431836-7067.358253915
       1      67   -4.977049776-7925.804099159
       1      68   -4.977049185-7925.804139698
       1      69   -4.942930490-5100.064196587
       1      70   -4.942930074-5100.064095551
       1      71   -4.835240467-4915.859090969
       1      72   -4.835238795-4915.859069076
       1      73   -4.771928601-2066.073082154
       1      74   -4.771927621-2066.072855531
       1      75   -4.718330688-3797.154273530
       1      76   -4.718329718-3797.154250307
       1      77   -3.710625154-3984.452376792
       1      78   -3.710624833-3984.452409279
       1      79   -3.639617266-6772.775295502
       1      80   -3.639617021-6772.775339898
       1      81   -3.538770311-4123.326545976
       1      82   -3.538769573-4123.326480390
       1      83   -3.344075469-4469.065297414
       1      84   -3.344075181-4469.065297082
       1      85   -0.586748360  -74.136790380
       1      86   -0.586745215  -74.137255802
       1      87   -0.343548327 -979.893599687
       1      88   -0.343548044 -979.893626603
       1      89    0.130872866  169.898286565
       1      90    0.130876275  169.898079413
       1      91    0.451513394   -5.278867888
       1      92    0.451515236   -5.280102151
       1      93    0.576412684  -41.770910412
       1      94    0.576413686  -41.771961553
       1      95    0.832487003 -260.642623928
       1      96    0.832487757 -260.642590242
       1      97    1.196661500  239.460707245
       1      98    1.196662555  239.460648273
       1      99    1.398949489 -495.337420605
       1     100    1.398950452 -495.337619508
       1     101    1.464269230 -354.860748503
       1     102    1.464270492 -354.860579928
       1     103    1.687582557 -118.239190869
       1     104    1.687582909 -118.239353785
       1     105    2.084765795  -11.730084815
       1     106    2.084767187  -11.730016861
       1     107    2.318932271 -427.989829916
       1     108    2.318934104 -427.989574097
       1     109    2.488235061 -287.938598684
       1     110    2.488238753 -287.945424619
       1     111    2.518856773 -616.949408270
       1     112    2.518868671 -616.944817962
       1     113    2.593339874 -388.718989904
       1     114    2.593350468 -388.724828428
       1     115    2.764592780 -197.154694757
       1     116    2.764604863 -197.156099883
       1     117    2.805441359  -22.338269222
       1     118    2.805452520  -22.339747951
       1     119    3.105858045 -539.161301089
       1     120    3.105859466 -539.161294709
       1     121    3.160671053  206.675862422
       1     122    3.160673615  206.675266020
       1     123    3.315229036 -383.594449330
       1     124    3.315230622 -383.597905020
       1     125    3.373953756 -239.758888558
       1     126    3.373954323 -239.754044033
       1     127    3.736357301  103.640957564
       1     128    3.736359526  103.640740141
       1     129    3.870010927  -64.005608142
       1     130    3.870015016  -64.004819820
       1     131    3.992877200  -66.748644004
       1     132    3.992879772  -66.748011911
       1     133    4.094533098 -349.793283502
       1     134    4.094534403 -349.802585971
       1     135    4.109134244 -462.723627271
       1     136    4.109135612 -462.721263411
       1     137    4.396121320 -235.976549031
       1     138    4.396122061 -235.976060182
       1     139    4.532194068 -351.626671895
       1     140    4.532195375 -351.626417257
       1     141    4.741855859 -121.695427943
       1     142    4.741858237 -121.695186175
       1     143    4.839978397  633.864572392
       1     144    4.839979739  633.864384417
       1     145    5.024513905 -114.109162463
       1     146    5.024514747 -114.109574368
       1     147    5.105218890  -68.707573478
       1     148    5.105219426  -68.707341849
